"X","视频类型","关联BV号","标题","BV号","播放量","弹幕数","评论数","收藏数","投币数","分享数","点赞数","点踩数","子分区ID","UP主.x","UP主ID","视频链接","抓取小时","抓取时间","稿件发布时间","UP主.y","UP主ID.y","official_role","official_title","official_desc","official_type","if_state"
1464,"相关视频","BV132421Z7vh","对着兄弟的头啃","BV1q2WweXETi",109817,77,227,2637,132,6984,10250,0,"野生动物","萌宠日记乄",3546718203284172,"https://www.bilibili.com/video/BV1q2WweXETi/",714,"2024-08-19 09:53","2024-08-18 03:11:36",NA,NA,NA,NA,NA,NA,0
1465,"相关视频","BV132421Z7vh","宝宝，猫猫打不过阿拉斯加的，明年也不行","BV1HupfeHERu",62096,2,21,123,9,12,2039,0,"动物综合","你是不是虎_",3546696015416009,"https://www.bilibili.com/video/BV1HupfeHERu/",714,"2024-08-19 09:53","2024-08-17 19:20:22",NA,NA,NA,NA,NA,NA,0
1466,"相关视频","BV132421Z7vh","顷刻炼化！！！！","BV1gw4m1k7NG",298554,116,287,2263,176,896,37611,0,"喵星人","保安日记-召唤兽",1254039861,"https://www.bilibili.com/video/BV1gw4m1k7NG/",714,"2024-08-19 09:53","2024-08-18 23:53:39",NA,NA,NA,NA,NA,NA,0
15419,"热门视频","","转场合集5","BV1SE4m1R7Uu",500478,409,298,2279,2489,699,55200,0,"美食记录","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1SE4m1R7Uu/",704,"2024-08-18 23:53","2024-08-19 10:17:02",NA,NA,NA,NA,NA,NA,0
15420,"相关视频","BV1SE4m1R7Uu","这一口，是盛夏的感觉！","BV1DT411E7Us",1040393,2195,1158,3833,3750,1216,95682,0,"田园美食","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1DT411E7Us/",704,"2024-08-18 23:53","2022-07-27 04:01:23",NA,NA,NA,NA,NA,NA,0
15421,"相关视频","BV1SE4m1R7Uu","糯糯叽叽，冰冰凉凉","BV17c411r7rz",3308053,1843,1303,20206,10049,4178,312578,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV17c411r7rz/",704,"2024-08-18 23:53","2023-11-20 10:00:09",NA,NA,NA,NA,NA,NA,0
15422,"相关视频","BV1SE4m1R7Uu","垃圾食品+垃圾食品=？","BV1G8411W7eV",2786353,2711,1351,11572,7189,2878,221474,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1G8411W7eV/",704,"2024-08-18 23:53","2022-12-17 10:00:06",NA,NA,NA,NA,NA,NA,0
15423,"相关视频","BV1SE4m1R7Uu","鸣人当年是不是吃了这个才打败的佩恩？","BV15x4y177ab",1033272,1063,819,6038,5067,1214,128642,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV15x4y177ab/",704,"2024-08-18 23:53","2023-01-28 10:02:36",NA,NA,NA,NA,NA,NA,0
15424,"相关视频","BV1SE4m1R7Uu","这来一口不得上天？","BV1rZ421y7Gu",3858234,1426,1394,21737,10029,4942,355477,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1rZ421y7Gu/",704,"2024-08-18 23:53","2024-02-26 10:30:21",NA,NA,NA,NA,NA,NA,0
15425,"相关视频","BV1SE4m1R7Uu","感谢大家的关注","BV1cS4y1U77e",641573,698,709,1376,1959,329,43067,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1cS4y1U77e/",704,"2024-08-18 23:53","2022-03-16 10:11:29",NA,NA,NA,NA,NA,NA,0
15426,"相关视频","BV1SE4m1R7Uu","学会是不是就不用去甘肃啦？","BV1r1421Q73G",10482899,3157,2759,44715,20507,10509,553136,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1r1421Q73G/",704,"2024-08-18 23:53","2024-03-22 09:59:19",NA,NA,NA,NA,NA,NA,0
15427,"相关视频","BV1SE4m1R7Uu","当美食up满怀期待进入VR游戏。。。","BV1qP4y1Q7mr",691919,253,400,970,1107,318,55034,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1qP4y1Q7mr/",704,"2024-08-18 23:53","2022-12-07 12:11:50",NA,NA,NA,NA,NA,NA,0
15428,"相关视频","BV1SE4m1R7Uu","这让人怎么下嘴啊？","BV1Hj411h7St",9834674,4672,2238,29082,14038,9596,495631,0,"美食制作","Tiger西西",1986039004,"https://www.bilibili.com/video/BV1Hj411h7St/",704,"2024-08-18 23:53","2023-11-10 10:00:00",NA,NA,NA,NA,NA,NA,0
15429,"相关视频","BV1SE4m1R7Uu","五包火鸡面配上浓香鳗鱼，再来一整个修狗蛋糕，和三健客一起成为甜咸永动机","BV1Q4421Z7o7",980419,773,613,3616,2543,559,26015,0,"美食记录","干饭三健客",8680974,"https://www.bilibili.com/video/BV1Q4421Z7o7/",704,"2024-08-18 23:53","2024-08-18 09:30:00",NA,NA,NA,NA,NA,NA,0
11363,"热门视频","","假如在漫展coser背后，用唢呐吹他们的角色主题曲²","BV1Jz421i7w6",419988,1177,626,10909,1937,578,90216,0,"演奏","浑元Rysn",42561463,"https://www.bilibili.com/video/BV1Jz421i7w6/",745,"2024-08-20 16:53","2024-08-21 04:00:00",NA,NA,NA,NA,NA,NA,0
11364,"相关视频","BV1Jz421i7w6","假如在漫展coser背后，用唢呐吹他们的角色主题曲","BV1Wx4y1x7cv",5768674,6247,3027,92778,26685,10159,376749,0,"演奏","浑元Rysn",42561463,"https://www.bilibili.com/video/BV1Wx4y1x7cv/",745,"2024-08-20 16:53","2024-07-13 04:00:00",NA,NA,NA,NA,NA,NA,0
11365,"相关视频","BV1Jz421i7w6","唢呐一响等上菜..等会.这菜怎么有点不对劲（","BV1dX4y1V7Sr",1873698,653,977,1305,1629,187,31859,0,"演奏","浑元Rysn",42561463,"https://www.bilibili.com/video/BV1dX4y1V7Sr/",745,"2024-08-20 16:53","2021-03-06 10:42:24",NA,NA,NA,NA,NA,NA,0
11366,"相关视频","BV1Jz421i7w6","摘下头套之后..好朋友们都认不出我了...","BV1fW421979P",551019,1742,1443,10223,6176,671,34796,0,"搞笑","恩祈儿",86254673,"https://www.bilibili.com/video/BV1fW421979P/",745,"2024-08-20 16:53","2024-08-19 13:56:03",NA,NA,NA,NA,NA,NA,0
11367,"相关视频","BV1Jz421i7w6","逛完漫展脚底板都黑了","BV1dy411i7gS",242601,28,289,4309,109,223,9683,0,"仿妆cos","一里ouo",367262849,"https://www.bilibili.com/video/BV1dy411i7gS/",745,"2024-08-20 16:53","2024-08-19 05:26:46",NA,NA,NA,NA,NA,NA,0
11368,"相关视频","BV1Jz421i7w6","教Alan Walker吹唢呐","BV1FQ4y1J7kE",2575021,1846,838,1203,4862,4421,138194,0,"演奏","浑元Rysn",42561463,"https://www.bilibili.com/video/BV1FQ4y1J7kE/",745,"2024-08-20 16:53","2023-12-28 11:00:00",NA,NA,NA,NA,NA,NA,0
11369,"相关视频","BV1Jz421i7w6","【原神fes】唢呐一响 阿四登场！","BV1ni421a7Kq",609211,415,514,11766,1780,720,110637,0,"搞笑","姜阿四",2011249065,"https://www.bilibili.com/video/BV1ni421a7Kq/",745,"2024-08-20 16:53","2024-08-19 09:20:10",NA,NA,NA,NA,NA,NA,0
11370,"相关视频","BV1Jz421i7w6","我又摘下了头套，还是没人认识我","BV17m4y1H7rU",3720741,4158,2613,47167,22386,8996,241642,0,"搞笑","浑元Rysn",42561463,"https://www.bilibili.com/video/BV17m4y1H7rU/",745,"2024-08-20 16:53","2023-08-18 11:18:10",NA,NA,NA,NA,NA,NA,0
11371,"相关视频","BV1Jz421i7w6","【唢呐】封神！《黑神话：悟空》新版主题曲，唢呐最对味的一次！","BV1Km42137cL",202186,216,554,2737,3490,536,29833,0,"演奏","浑元Rysn",42561463,"https://www.bilibili.com/video/BV1Km42137cL/",745,"2024-08-20 16:53","2024-08-20 10:29:34",NA,NA,NA,NA,NA,NA,0
11372,"相关视频","BV1Jz421i7w6","在原神fes上学方言⚡️对 味！","BV1bZ421N7cp",242119,302,277,14614,2325,316,34388,0,"仿妆cos","千夜未来Senyamiku",4974304,"https://www.bilibili.com/video/BV1bZ421N7cp/",745,"2024-08-20 16:53","2024-08-18 09:30:00",NA,NA,NA,NA,NA,NA,0
11373,"相关视频","BV1Jz421i7w6","最符合身高的一集","BV1px4y1s7Vm",311636,54,343,19929,2222,1254,63424,0,"仿妆cos","辞季-",4726086,"https://www.bilibili.com/video/BV1px4y1s7Vm/",745,"2024-08-20 16:53","2024-08-18 01:39:35",NA,NA,NA,NA,NA,NA,0
4171,"热门视频","","《三角洲行动》亮相科隆游戏展，全球EA即将开启！","BV17x4y147Z4",508991,334,1376,1824,535,681,30023,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV17x4y147Z4/",741,"2024-08-20 12:53","2024-08-20 20:00:00",NA,NA,NA,NA,NA,NA,0
4172,"相关视频","BV17x4y147Z4","《三角洲行动》干员档案-王宇昊——代号：威龙","BV1Wx4y1U7ec",300552,335,604,7106,413,826,7336,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV1Wx4y1U7ec/",741,"2024-08-20 12:53","2024-03-21 10:00:00",NA,NA,NA,NA,NA,NA,0
4173,"相关视频","BV17x4y147Z4","《三角洲行动》干员档案-麦晓雯——代号：骇爪","BV1z4421Q7Z4",404231,438,1540,3369,393,1380,25111,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV1z4421Q7Z4/",741,"2024-08-20 12:53","2024-06-19 10:00:00",NA,NA,NA,NA,NA,NA,0
4174,"相关视频","BV17x4y147Z4","《三角洲行动》定档9月正式上线！","BV1rE4m1R77H",85870,134,2347,425,247,1832,3501,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV1rE4m1R77H/",741,"2024-08-20 12:53","2024-08-04 12:00:00",NA,NA,NA,NA,NA,NA,0
4175,"相关视频","BV17x4y147Z4","拜登卸任演讲，泪洒大会现场！","BV1vDWseEEQG",3181,22,2,14,0,4,32,0,"搞笑","川宝MAGA",3546624351537198,"https://www.bilibili.com/video/BV1vDWseEEQG/",741,"2024-08-20 12:53","2024-08-20 13:34:50",NA,NA,NA,NA,NA,NA,0
4176,"相关视频","BV17x4y147Z4","一个视频告诉你为什么三角洲行动一定要玩端游","BV1aypyecEDP",29830,48,264,59,2,14,361,0,"网络游戏","桂-游戏版",266670257,"https://www.bilibili.com/video/BV1aypyecEDP/",741,"2024-08-20 12:53","2024-08-18 23:17:14",NA,NA,NA,NA,NA,NA,0
4177,"相关视频","BV17x4y147Z4","【IGN】《MOUSE: P.I. For Hire》实机预告","BV1VE421w7EB",93270,93,239,1660,98,1662,6221,0,"单机游戏","IGN中国",652239032,"https://www.bilibili.com/video/BV1VE421w7EB/",741,"2024-08-20 12:53","2024-08-19 01:51:58",NA,NA,NA,NA,NA,NA,0
4178,"相关视频","BV17x4y147Z4","《三角洲行动》代号：双子测试已开启招募","BV1aT421D7TX",56166,19,666,200,169,528,1908,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV1aT421D7TX/",741,"2024-08-20 12:53","2024-05-18 04:00:00",NA,NA,NA,NA,NA,NA,0
4179,"相关视频","BV17x4y147Z4","这就是我们被三角洲抽烂的战区手游吗🤓👆太豪赤了！","BV1ugWTeXEQd",14534,3,218,32,7,2,239,0,"网络游戏","元博贝特RainbowBETA",1702463926,"https://www.bilibili.com/video/BV1ugWTeXEQd/",741,"2024-08-20 12:53","2024-08-18 10:17:25",NA,NA,NA,NA,NA,NA,0
4180,"相关视频","BV17x4y147Z4","假如你是一名暗区转三角洲行动玩家","BV1wDWHeQEdS",1576,3,11,5,1,1,24,0,"网络游戏","踏星践月_",3493137360095611,"https://www.bilibili.com/video/BV1wDWHeQEdS/",741,"2024-08-20 12:53","2024-08-20 03:38:30",NA,NA,NA,NA,NA,NA,0
4181,"相关视频","BV17x4y147Z4","战役实机首曝，《三角洲行动》黑鹰坠落登陆UE5！","BV1ar421J75d",825782,596,3098,4097,697,2316,55781,0,"网络游戏","三角洲行动",3494376565115651,"https://www.bilibili.com/video/BV1ar421J75d/",741,"2024-08-20 12:53","2024-05-08 13:00:59",NA,NA,NA,NA,NA,NA,0
31050,"热门视频","","【逃逃大作战】逆水寒特色2V4非对称竞技玩法曝光！她逃他追......","BV1rntTeSE5y",378077,70,303,717,832,461,2745,0,"手机游戏","网易逆水寒",21619102,"https://www.bilibili.com/video/BV1rntTeSE5y/",1317,"2024-09-13 12:53","2024-09-14 08:03:53",NA,NA,NA,NA,NA,NA,0
31051,"相关视频","BV1rntTeSE5y","“不许躲奶！！！”","BV1DN4y1f7z7",312992,18,110,1812,75,372,4520,0,"手机游戏","_乾崽_",586885922,"https://www.bilibili.com/video/BV1DN4y1f7z7/",1317,"2024-09-13 12:53","2023-10-02 17:29:18",NA,NA,NA,NA,NA,NA,0
31052,"相关视频","BV1rntTeSE5y","为了留住玩家，国产16+限制级游戏有多拼？","BV1Hx4ZexEEL",382780,475,526,1176,536,95,6465,0,"手机游戏","好运的鱼",249115678,"https://www.bilibili.com/video/BV1Hx4ZexEEL/",1317,"2024-09-13 12:53","2024-09-13 13:24:36",NA,NA,NA,NA,NA,NA,0
31053,"相关视频","BV1rntTeSE5y","“马儿失去切尔西，晚上不得在被窝里流小珍珠！”","BV1mvWQe5Evx",1766872,760,993,3141,599,1072,33343,0,"日常","科学萌客",702439780,"https://www.bilibili.com/video/BV1mvWQe5Evx/",1317,"2024-09-13 12:53","2024-08-23 15:35:38",NA,NA,NA,NA,NA,NA,0
31054,"相关视频","BV1rntTeSE5y","新版和旧版米莱狄拆塔对比！拆塔速度居然变了？","BV1nU4febEgB",211374,119,461,701,67,202,7227,0,"手机游戏","及格格一米九",360234219,"https://www.bilibili.com/video/BV1nU4febEgB/",1317,"2024-09-13 12:53","2024-09-14 00:00:00",NA,NA,NA,NA,NA,NA,0
31055,"相关视频","BV1rntTeSE5y","这是日本人画的农夫与蛇","BV1TbYzeAEu7",562433,737,2117,2202,605,292,31899,0,"日常","紫风观天下",2045599134,"https://www.bilibili.com/video/BV1TbYzeAEu7/",1317,"2024-09-13 12:53","2024-08-13 02:08:48",NA,NA,NA,NA,NA,NA,0
31056,"相关视频","BV1rntTeSE5y","女玩男一觉醒来天都塌了","BV1ApYgeyEDR",57088,7,208,282,2,71,3991,0,"手机游戏","大宋老来俏-逆水寒",3546386656135337,"https://www.bilibili.com/video/BV1ApYgeyEDR/",1317,"2024-09-13 12:53","2024-08-09 12:24:02",NA,NA,NA,NA,NA,NA,0
31057,"相关视频","BV1rntTeSE5y","可以随意改变人形，这才叫黑科技","BV1jw4te8ENm",127040,140,129,34,6,8,615,0,"影视剪辑","派大星秃了",3546692488005680,"https://www.bilibili.com/video/BV1jw4te8ENm/",1317,"2024-09-13 12:53","2024-09-13 06:22:41",NA,NA,NA,NA,NA,NA,0
31058,"相关视频","BV1rntTeSE5y","【IGN】《Fate Trigger: The Novita》公布预告","BV1URtFeVEgX",172324,245,1380,1408,332,6017,3031,0,"单机游戏","IGN中国",652239032,"https://www.bilibili.com/video/BV1URtFeVEgX/",1317,"2024-09-13 12:53","2024-09-13 16:40:00",NA,NA,NA,NA,NA,NA,0
31059,"相关视频","BV1rntTeSE5y","未来战士 米利欧 皮肤预览 - 英雄联盟手游 | Pulsefire Milio Skin Spotlight","BV17itFe4E7H",60566,210,365,85,42,744,1133,0,"手机游戏","SkinSpotlights",3493083209533523,"https://www.bilibili.com/video/BV17itFe4E7H/",1317,"2024-09-13 12:53","2024-09-14 10:00:00",NA,NA,NA,NA,NA,NA,0
31060,"相关视频","BV1rntTeSE5y","挑战同时抓住双子女BOSS","BV1oUtKerEgg",51626,95,108,499,80,34,2026,0,"网络游戏","凌晨超会玩",454718830,"https://www.bilibili.com/video/BV1oUtKerEgg/",1317,"2024-09-13 12:53","2024-09-14 09:37:35",NA,NA,NA,NA,NA,NA,0
11231,"热门视频","","为了陪老公买车我cos成贵妇，他却说我像小妈","BV1Jr421K7n1",57800,805,543,774,4951,221,6091,0,"日常","饲养员小谢",26846937,"https://www.bilibili.com/video/BV1Jr421K7n1/",702,"2024-08-18 21:53","2024-08-19 12:50:00",NA,NA,NA,NA,NA,NA,0
11232,"相关视频","BV1Jr421K7n1","我和兄弟女装看电影，检票员激动到差点坐地上了...","BV1nH4y1c7cY",163367,58,155,808,108,205,2946,0,"搞笑","古城亲亲",29881527,"https://www.bilibili.com/video/BV1nH4y1c7cY/",702,"2024-08-18 21:53","2024-08-17 04:00:00",NA,NA,NA,NA,NA,NA,0
11233,"相关视频","BV1Jr421K7n1","穿JK质问男友:游戏重要还是我重要","BV1Kt4y1X7hf",494316,516,336,833,630,448,9443,0,"日常","饲养员小谢",26846937,"https://www.bilibili.com/video/BV1Kt4y1X7hf/",702,"2024-08-18 21:53","2020-07-25 02:40:37",NA,NA,NA,NA,NA,NA,0
11234,"相关视频","BV1Jr421K7n1","夏日海滩泳装小椰羊！马尔代夫的女神岛有多美？","BV1g1421t7WQ",352300,525,851,9220,3978,648,33653,0,"搞笑","兔兔不会秃秃",91373845,"https://www.bilibili.com/video/BV1g1421t7WQ/",702,"2024-08-18 21:53","2024-08-14 09:37:45",NA,NA,NA,NA,NA,NA,0
11235,"相关视频","BV1Jr421K7n1","ヘアピン：发夹","BV1iZ421N7rz",75768,122,87,1425,122,250,4219,0,"日常","正经の日语",342428552,"https://www.bilibili.com/video/BV1iZ421N7rz/",702,"2024-08-18 21:53","2024-08-18 09:00:56",NA,NA,NA,NA,NA,NA,0
11236,"相关视频","BV1Jr421K7n1","在线教你如何被 保时捷 小富婆 包…..","BV1xx4y147rH",142005,97,220,1588,325,414,9731,0,"日常","cosplay收藏夹",107817408,"https://www.bilibili.com/video/BV1xx4y147rH/",702,"2024-08-18 21:53","2024-08-19 00:05:06",NA,NA,NA,NA,NA,NA,0
11237,"相关视频","BV1Jr421K7n1","老公被美女包围后，非要和我玩角色扮演怎么办？","BV1rH4y1B79V",1017160,6854,685,7372,43637,2589,51179,0,"搞笑","饲养员小谢",26846937,"https://www.bilibili.com/video/BV1rH4y1B79V/",702,"2024-08-18 21:53","2023-11-12 10:00:00",NA,NA,NA,NA,NA,NA,0
11238,"相关视频","BV1Jr421K7n1","当我得知肥宅男友曾经是优质偶像，还有大量女粉","BV153411h7E2",2035884,5637,1198,4756,14469,2086,52193,0,"搞笑","饲养员小谢",26846937,"https://www.bilibili.com/video/BV153411h7E2/",702,"2024-08-18 21:53","2022-01-26 11:51:16",NA,NA,NA,NA,NA,NA,0
11239,"相关视频","BV1Jr421K7n1","老公想要玩点刺激的，我直接带他去非洲野外探险！","BV1Fu4y1J7QV",1151492,5247,1250,7429,34556,4306,49508,0,"出行","饲养员小谢",26846937,"https://www.bilibili.com/video/BV1Fu4y1J7QV/",702,"2024-08-18 21:53","2023-10-31 11:01:13",NA,NA,NA,NA,NA,NA,0
11240,"相关视频","BV1Jr421K7n1","清凉节长沙站|指挥官 欢迎回港","BV1zy411e7Tq",269065,200,750,11636,1939,2190,26682,0,"日常","圆脸馨儿",3746949,"https://www.bilibili.com/video/BV1zy411e7Tq/",702,"2024-08-18 21:53","2024-08-18 10:00:00",NA,NA,NA,NA,NA,NA,0
11241,"相关视频","BV1Jr421K7n1","真的很苦很酸又很烫","BV1rT42167Rr",504949,93,132,533,101,74,29916,0,"日常","我的晴崽",3493117609117813,"https://www.bilibili.com/video/BV1rT42167Rr/",702,"2024-08-18 21:53","2024-08-18 11:30:00",NA,NA,NA,NA,NA,NA,0
20950,"热门视频","","黑神话序章＋黑风山剧情解说：若无袈裟，众生又怎知我尘缘已断，金海尽干","BV1aHWSeLEqE",511252,449,271,9677,576,248,44598,0,"单机游戏","阵左阵左",1020828694,"https://www.bilibili.com/video/BV1aHWSeLEqE/",818,"2024-08-23 17:53","2024-08-23 11:42:30",NA,NA,NA,NA,NA,NA,0
20951,"相关视频","BV1aHWSeLEqE","重走西游！《黑神话：悟空》 究竟讲了什么样的故事？！（P1 火照黑云）","BV1US411w7SP",2725283,3874,2437,46866,16013,5664,83135,0,"单机游戏","虾堡的游戏人格",2304558,"https://www.bilibili.com/video/BV1US411w7SP/",818,"2024-08-23 17:53","2024-08-21 02:00:00",NA,NA,NA,NA,NA,NA,0
20952,"相关视频","BV1aHWSeLEqE","妖魔助人 神佛灭世？！《黑神话：悟空》第二章究竟讲了什么故事？！（P2 风起黄昏）","BV1hS421971w",1434433,6450,2431,26774,22367,4963,70721,0,"单机游戏","虾堡的游戏人格",2304558,"https://www.bilibili.com/video/BV1hS421971w/",818,"2024-08-23 17:53","2024-08-23 03:33:07",NA,NA,NA,NA,NA,NA,0
20953,"相关视频","BV1aHWSeLEqE","纯黑《黑神话：悟空》全程无伤攻略解说 第二期","BV1VE421c7vv",1389138,19561,7953,61701,251118,18941,218314,0,"单机游戏","-纯黑-",585267,"https://www.bilibili.com/video/BV1VE421c7vv/",818,"2024-08-23 17:53","2024-08-24 04:58:07",NA,NA,NA,NA,NA,NA,0
20954,"相关视频","BV1aHWSeLEqE","不要拘泥于单一棍法，进来感受齐天大圣的魅力！无伤寅虎","BV1NBWSeeEFe",2015894,2951,6344,40595,64693,51186,163458,0,"单机游戏","里奥达芬奇",6177908,"https://www.bilibili.com/video/BV1NBWSeeEFe/",818,"2024-08-23 17:53","2024-08-23 10:41:44",NA,NA,NA,NA,NA,NA,0
20955,"相关视频","BV1aHWSeLEqE","【4K纯享】《黑神话：悟空》章节结尾动画合集","BV16SWbevEKQ",550498,2207,1032,13534,3594,6712,13085,0,"单机游戏","郑树棠",141035874,"https://www.bilibili.com/video/BV16SWbevEKQ/",818,"2024-08-23 17:53","2024-08-21 05:56:02",NA,NA,NA,NA,NA,NA,0
20956,"相关视频","BV1aHWSeLEqE","【黑神话：悟空】4K 最高画质 全收集 全结局 全剧情流程通关攻略 西游背景动作角色扮演游戏 首款国产3A大作【完结】","BV1AE4m1d7XT",6523221,79298,8325,235698,144400,55905,203217,0,"单机游戏","11的游戏世界",360046931,"https://www.bilibili.com/video/BV1AE4m1d7XT/",818,"2024-08-23 17:53","2024-08-20 02:56:03",NA,NA,NA,NA,NA,NA,0
20957,"相关视频","BV1aHWSeLEqE","纯黑《黑神话：悟空》全程无伤攻略解说 第一期","BV114421U75X",11513606,79232,31186,313328,649362,205565,746335,0,"单机游戏","-纯黑-",585267,"https://www.bilibili.com/video/BV114421U75X/",818,"2024-08-23 17:53","2024-08-20 02:00:00",NA,NA,NA,NA,NA,NA,0
20958,"相关视频","BV1aHWSeLEqE","【老火车巨献】《黑神话:悟空》电影式全流程全剧情实况攻略解说合集（更新至13集）","BV1B2421Z7PU",641147,8191,1100,16880,15206,3632,19418,0,"单机游戏","老火车托马斯",18906831,"https://www.bilibili.com/video/BV1B2421Z7PU/",818,"2024-08-23 17:53","2024-08-20 13:07:28",NA,NA,NA,NA,NA,NA,0
20959,"相关视频","BV1aHWSeLEqE","贪念一瞬皆虚妄！黑风山到底隐藏了什么秘密？详细讲解《黑神话悟空》第一回剧情火照黑云","BV11oWjeGEK1",163470,874,241,2537,2056,589,5395,0,"单机游戏","是粥粥不是揪揪",670757123,"https://www.bilibili.com/video/BV11oWjeGEK1/",818,"2024-08-23 17:53","2024-08-22 15:06:27",NA,NA,NA,NA,NA,NA,0
20960,"相关视频","BV1aHWSeLEqE","《看见》-陈鸿宇 【黑神话：悟空 黑风山片尾曲】","BV12oWDegEX7",358145,443,1303,6957,8492,3298,21802,0,"原创音乐","陈鸿宇",493251501,"https://www.bilibili.com/video/BV12oWDegEX7/",818,"2024-08-23 17:53","2024-08-23 15:51:53",NA,NA,NA,NA,NA,NA,0
